,gene_name,corr_x,corr_y,corr_z,corr_abssum
41,Cpa6,0.03820324007570929,0.08972447715446234,-0.042214219482285986,0.17014193671245761
42,Prex2,0.037783802095437594,0.0555106713202039,0.2805746709542956,0.3738691443699371
43,A830018L16Rik,0.04024112075464072,0.07908053664885163,-0.03416038908669934,0.1534820464901917
44,Gm17644,0.01094334803053052,-0.017618924421007216,0.03131364044934558,0.059875912900883316
45,Gm29663,0.005879259520652866,-0.013255212443918122,-0.011658126736236556,0.03079259870080754
46,Sulf1,0.015653746734375956,-0.18827549123159198,-0.1503744618981761,0.354303699864144
47,Slco5a1,0.019864687462963278,-0.05268973098752466,-0.24354185965898184,0.3160962781094698
48,Gm29283,0.009569826848502307,-0.09651611558736324,-0.033503099703797244,0.1395890421396628
49,Prdm14,0.009363584265460443,-0.0028883212776647745,0.02562416760319207,0.03787607314631729
50,Ncoa2,-0.008169580983373555,-0.1180439771441668,0.04765678367207497,0.1738703417996153
51,Gm29570,0.01942310657735506,-0.13570198778898643,0.14299457032359406,0.29811966468993556
52,Tram1,-0.01902230277780528,-0.21695657388908737,0.14597372770115566,0.38195260436804834
53,Lactb2,-0.004306457182834453,0.00969793940571823,-0.0038312090946156225,0.017835605683168308
54,Xkr9,-0.004729196330515882,-0.009529310990113221,0.02603308780418316,0.040291595124812264
55,Eya1,0.002160421565725536,-0.03698388317627224,-0.08250236846307367,0.12164667320507144
56,Gm9947,0.025190892385917436,0.062276047838004576,0.1807651962851865,0.2682321365091085
57,Msc,0.007664484411188792,0.06487929269268704,0.08035059141585045,0.15289436851972626
58,Trpa1,-0.010587907605873317,-0.0007374209788680974,0.016762561297237612,0.028087889881979026
59,Kcnb2,-0.006690888788291534,-0.04122565033099361,0.044775783930898344,0.09269232305018349
60,Terf1,-0.024283018721863427,-0.07500206379307292,0.25829566188894587,0.3575807444038822
61,Sbspon,0.005766763453326577,0.055986499506045694,-0.021537307533493047,0.08329057049286531
62,4930444P10Rik,-0.017749215485661503,-0.23836803867050899,-0.12554185236636323,0.3816591065225337
63,Rpl7,-0.03541940855761983,-0.10489022636674243,0.1349704260135601,0.27528006093792234
64,Rdh10,0.010961160163098137,-0.03960130577885623,0.10022369500833418,0.15078616095028854
65,Gm28095,-0.008311780304779706,0.00034501947968623676,0.1530249097827057,0.16168170956717165
66,Stau2,-0.004204683594136069,-0.09864819025488629,0.23766334988021265,0.340516223729235
67,Gm7568,0.007025221557269106,-0.043128158609690145,0.18368923920397742,0.23384261937093667
68,Ube2w,0.006196324917689011,-0.07609105531278638,0.04333672482015602,0.12562410505063143
69,Eloc,0.018609720839475714,0.05035754580829347,0.07524509894955128,0.14421236559732048
70,D030040B21Rik,0.02298305349207248,0.007905250046109853,0.06956155004522369,0.10044985358340602
71,Tmem70,0.029579292282404114,-0.018061146628380247,0.1231351684226327,0.17077560733341707
72,Ly96,0.023028989739555687,0.07556082021137994,0.08664748694190316,0.1852372968928388
73,Gm28376,0.013488158768616034,0.15735047342927133,-0.14247745168410866,0.31331608388199605
74,Jph1,0.01415813715664271,0.1540890182230963,-0.13903340110811802,0.307280556487857
75,Gm28783,0.019751242535253316,0.08817267587613122,-0.005579578269955938,0.11350349668134047
76,Gdap1,-0.005121559146859207,-0.07560447602391254,0.18466188167627923,0.265387916847051
77,Gm28784,-0.01624844794187937,0.027346425986634976,0.09573698781251208,0.1393318617410264
78,Pi15,0.013644370192531211,0.02969026339681472,0.081091115699099,0.12442574928844494
79,Gm28154,0.03602699369996444,0.07628168194978249,0.1919986926114672,0.30430736826121413
80,Gm16070,0.020154032932769968,0.07768728484707214,0.18753909911491878,0.2853804168947609
81,Crispld1,0.011598937264142108,0.06465336595111837,0.007287018197275254,0.08353932141253573
82,Gm28153,0.019489868088392516,0.09388160371360041,0.21244301428636878,0.3258144860883617
83,Gm28756,0.02964081320843358,0.09211568987889321,0.2505958316229361,0.37235233471026286
84,Crisp4,-0.013660676724839059,-0.008829381162730627,0.005050913527656813,0.027540971415226496
85,Defb18,-0.004275665382627615,-0.029935459180237954,-0.02023734031002397,0.05444846487288954
86,Defb41,0.0020591735874779405,0.030655737881473178,0.048727705472872015,0.08144261694182314
87,Gm15825,0.010006745858695307,0.28397232243549353,0.08226683602302036,0.3762459043172092
88,Tfap2d,0.011049980385766621,0.3298910303842477,0.10580150885274572,0.44674251962276
89,Tfap2b,-0.013426177190537503,0.22129379998282464,0.26105286604898725,0.4957728432223494
90,Gm28340,0.003661363459087492,0.05395936841546485,0.08950434952727662,0.14712508140182895
91,Pkhd1,-0.007993822040299924,0.053348008921203206,0.14035471344167516,0.2016965444031783
92,4930486I03Rik,0.00813423209795134,0.0607094800659672,0.02491734734054352,0.09376105950446206
93,Gm28653,0.009902185197682465,0.047749057244189735,0.04997164640512265,0.10762288884699485
94,Il17a,0.005170049300027676,0.03166344326037153,0.004962845817993585,0.04179633837839279
95,Il17f,0.033419716628280784,0.06787690990882267,0.017331873254868714,0.11862849979197215
96,Mcm3,0.011198399527267824,0.055307220503994524,-0.03157998195706071,0.09808560198832306
97,Gm28065,0.002143623301809773,0.010317608727543283,0.019353497191971235,0.03181472922132429
98,6720483E21Rik,0.005938139323964957,0.005707841300663184,0.1807172557581016,0.19236323638272973
99,Paqr8,0.03276586928223332,0.21702870372026023,0.17382018697303356,0.4236147599755271
100,Efhc1,-0.0018771486699606964,0.016700954889316652,0.08474328778670064,0.10332139134597798
101,Tram2,0.017594825508758103,0.06025526638756153,0.13030469416633744,0.20815478606265708
102,Gm28287,-0.0016336466945468325,-0.01843787180358707,0.012042164848755706,0.032113683346889604
103,Tmem14a,0.02055064580733767,0.08359049016773991,0.07892863666170305,0.18306977263678062
104,Gsta3,0.014008992313928265,-0.00610718821721007,0.1924152478391925,0.21253142837033084
105,Gm28836,0.004618489806600676,0.10141017249435845,-0.01275480535702255,0.11878346765798167
106,Khdc1a,-0.002222684353837634,0.01344953333248537,0.025798361394058625,0.041470579080381625
107,Khdc1c,-0.037192286810365634,0.0027213104120930513,0.009022774045928472,0.04893637126838716
108,Khdc1b,0.013904516915758993,0.03184750916829493,0.03424269100777782,0.07999471709183174
109,Kcnq5,-0.014979268356130618,-0.0024771832587667754,-0.07605936565432964,0.09351581726922703
110,Rims1,-0.0074391007491224565,-0.021066133598151238,0.18329038415139287,0.21179561849866657
111,Gm29506,0.009854924970009782,0.0629974364410648,-0.07630240482926366,0.14915476624033824
112,4933415F23Rik,-0.0010371416904979402,0.026741400192221713,-0.0285114701404641,0.05629001202318375
113,Gm27028,0.015389061399681776,0.01577130346148112,0.007414463621035834,0.03857482848219873
114,Gm29107,0.018064316188445118,0.11842580801226334,-0.011887956478423367,0.1483780806791318
115,Ogfrl1,0.03128586305640169,0.053652780166729815,0.09698513949697936,0.18192378272011087
116,Gm28822,0.02500126961213613,0.04397921362106376,-0.013105494260837146,0.08208597749403704
117,B3gat2,0.01499894571724401,-0.11482178532011225,0.07961630687349606,0.20943703791085233
118,Smap1,0.01600884767480273,-0.03125367846722547,-0.07560237358967364,0.12286489973170184
119,Sdhaf4,0.00024423796342835355,-0.0820491037538532,0.15747400583600632,0.23976734755328788
120,Fam135a,-0.0010859243189637908,-0.09964800368353186,0.16092987750146343,0.26166380550395907
121,Col9a1,0.004285982768430468,0.027245444549270057,-0.02515563222081024,0.05668705953851076
122,Col19a1,-0.0014387260269743685,0.05363129054542232,0.043723035363224604,0.0987930519356213
123,Lmbrd1,-0.0026861064207486696,-0.011683142142355822,0.2953196971406184,0.3096889457037229
124,Gm28237,0.0007556920271605953,0.02323236134743278,0.011728374645111875,0.03571642801970525
125,Gm29414,-0.022725411429948203,-0.017606012816730764,0.00527943092596357,0.04561085517264254
126,Adgrb3,-0.009327285702685416,-0.015410894130352798,0.06652433295541418,0.0912625127884524
127,4931408C20Rik,-0.0032867003253007738,0.020927298844879677,-0.014811873474103251,0.0390258726442837
128,Gm5524,-0.018830603809839228,0.012940130995325696,-0.0024820004184117604,0.034252735223576684
129,Gm597,0.008451815598737308,-0.010299950046417124,0.027246906660231014,0.045998672305385443
130,Gm9898,0.026090431566797394,0.02223321029711669,-0.004158152454372127,0.05248179431828621
131,Phf3,-0.0018770973362558698,-0.16768204546143878,0.031673656822553915,0.20123279962024856
132,Ptp4a1,-0.008337010343952747,-0.04015131199098456,0.07627801611350239,0.1247663384484397
133,Ptp4a1.1,-0.02573825957531315,-0.018968323443319796,0.01746412526411495,0.0621707082827479
134,Gm5698,0.0,0.0,0.0,0.0
135,4931428L18Rik,-0.0011619778024099753,-0.025062502175886636,0.04747779848089919,0.0737022784591958
136,Gm28644,0.002704465359360421,0.0042148062925093654,-0.01054069933013552,0.01745997098200531
137,Gm29128,0.007509243577093471,-0.05270021825658722,0.010166938413277727,0.07037640024695842
138,Lgsn,0.010309357743309577,0.006820614604617544,0.008596686855708946,0.025726659203636065
139,Pih1d3,-0.0017275049272161855,0.018767764741630093,0.00729356656420575,0.02778883623305203
140,Khdrbs2,0.003345201691155003,-0.020192513430241164,0.28012714004137346,0.30366485516276964
141,Gm5415,0.004384640532966563,-0.03156834098062299,0.10665815260550275,0.14261113411909232
142,Gm37724,0.011736570031184373,-0.009188187864852945,0.07382303714940328,0.09474779504544059
143,Gm37591,-0.0039620026877756325,0.011179468860796135,0.02115223280102552,0.03629370434959729
144,Prim2,0.013348014456685018,-0.020857152402151278,0.2737342869837567,0.30793945384259297
145,Rab23,0.0034802633157731654,-0.12678785702343864,0.16542712326261397,0.29569524360182575
146,Bag2,-0.023252953387265882,-0.18423699896779291,0.2434333736371433,0.4509233259922021
147,Zfp451,-0.01628902555043338,-0.13981808050807204,0.11908124368264049,0.2751883497411459
148,Bend6,0.0027870062749910055,-0.035777641868127416,0.37775712464036265,0.4163217727834811
149,Dst,-0.013971855939804411,-0.0522145795636622,0.38745860152486244,0.45364503702832903
150,Gm26788,0.019874112957429323,-0.006190782386023182,0.10520057654723426,0.13126547189068677
151,Gm37958,0.0011165822720659233,-0.007572618134818818,-0.006867704353724497,0.015556904760609239
152,Gm37233,0.00721516496791987,0.046150237635749915,-0.013695681537263063,0.06706108414093286
153,Ccdc115,0.012110357008295504,-0.03295401150647017,-0.03930749089500633,0.08437185940977202
154,Gm28306,-0.0335317066500471,0.0039057788354680796,0.0038095233038964137,0.04124700878941159
155,Imp4,-0.01845051870682846,-0.1371670425350438,0.08331627731296665,0.2389338385548389
156,Ptpn18,-0.019883047457576023,-0.01246554699605591,0.03451966128004842,0.06686825573368035
157,Gm28417,0.0027958323344404153,-0.0235597645494851,0.00590005349620436,0.032255650380129876
158,4930568A12Rik,0.009959321271631317,0.033610969055352005,0.11364983335668491,0.15722012368366822
159,Prss39,-0.02597411135713195,-0.02362440735270583,0.0047414316391246845,0.05433995034896247
160,Cfc1,-0.0010434851369129753,-0.07976353752247199,-0.05674024143616375,0.1375472640955487
161,Prss40,-0.009171461852372473,0.0035113807825168466,0.011848024577831871,0.024530867212721193
162,1700101I19Rik,0.013433556743072787,-0.01977793274422082,0.03551053571901394,0.06872202520630755
163,Amer3,-0.0007302780746848949,-0.13849415324464995,0.0245015743017824,0.16372600562111725
164,Arhgef4,-0.00011125433982256549,-0.12402706612601937,0.09224273441582642,0.21638105488166837
165,Arhgef4.1,0.0,0.0,0.0,0.0
166,Gm38336,-0.003681767899071756,-0.026832704130240498,0.020174073863215874,0.05068854589252813
167,Fam168b,0.003981199955655692,-0.00012374070119902547,0.1469503587099088,0.1510552993667635
168,Plekhb2,-0.02261702666491903,-0.08147808307927938,0.3073767421756164,0.41147185191981483
169,Gm37068,0.018980936625510814,0.04496677675418567,-0.014018979375575256,0.07796669275527174
170,Gm28415,-0.013121556166329892,-0.03167212420658441,0.025946937918221807,0.07074061829113612
171,1110002O04Rik,0.01385404269315382,0.08911488445343384,-0.06856465751537344,0.1715335846619611
172,Gm37146,0.004435693983403518,-0.005454711788191378,0.004534154026467775,0.014424559798062671
173,Gm33222,0.02336580197343281,0.009586353623022159,0.03439918745229221,0.06735134304874718
174,4930535G08Rik,-0.0014164389470269917,-0.003338659149966465,0.014512836580391864,0.019267934677385322
175,Hs6st1,0.026071591675359457,0.04685791989705617,0.25235085959872333,0.32528037117113895
176,Gm37335,-0.012294283921408041,0.011796686298492924,0.03769275162556808,0.06178372184546904
177,Gm33280,-0.02168489530156102,-0.017377089444986227,0.009854107324188366,0.04891609207073561
178,Uggt1,-0.005335259521643606,-0.07851327334937194,0.12250485366658623,0.20635338653760177
179,Neurl3,-0.017770229446717287,-0.004188868609676456,0.02460016550249076,0.046559263558884505
180,Arid5a,0.017961937835680872,0.067167507061909,-0.05359251795221765,0.1387219628498075
181,4930403P22Rik,-0.022710310607238562,-0.08805584012268046,0.10602741204835305,0.21679356277827205
182,Kansl3,-0.014282914684363907,-0.14679993138958833,0.26892284083232165,0.4300056869062739
183,Fer1l5,-0.011903897843121066,-0.03616061032856364,0.009168367494420978,0.05723287566610568
184,Lman2l,-0.026793518620291563,-0.31882860245201156,-0.021702450315704544,0.36732457138800767
185,Cnnm4,-0.00773695460362019,0.0017725036683590054,0.06462262099575071,0.07413207926772991
186,Cnnm3,-0.02667159325185356,-0.14352321352011843,0.29144578249964515,0.4616405892716171
187,Gm38033,0.03639891876668291,-0.014002383797903707,0.08230929929990537,0.132710601864492
188,Ankrd23,-0.031818481933375754,-0.10264459071527841,0.02887129577926664,0.16333436842792082
189,Ankrd39,-0.04234797060514018,-0.20422430089882737,0.054211550983300806,0.30078382248726837
190,Sema4c,0.012207405687727354,0.02624908057364325,-0.046055839986695137,0.08451232624806573
191,D430040D24Rik,-0.0017180605109175027,0.01291251896702884,0.18186472657256375,0.1964953060505101
192,Fam178b,-0.024687152510882247,-0.010265618240987316,0.03817224992110856,0.07312502067297813
193,Cox5b,0.013448564037577278,-0.05828304581944562,0.16232511746074826,0.23405672731777116
194,Actr1b,0.013037682813120455,-0.048082778985794834,0.1153240064674721,0.17644446826638738
195,4933424G06Rik,-0.012610513188447999,-0.12653676785279727,0.03061679664340735,0.16976407768465263
196,Gm33533,-0.0058684897654925575,-0.16913653187053357,0.025629597711568596,0.20063461934759472
197,Zap70,0.016611557578841175,-0.03022655319185631,0.01655152026972123,0.06338963104041871
198,Tmem131,-0.011405046255766861,-0.20389274555903464,-0.030600096691379957,0.24589788850618144
199,Gm38115,-0.01870124549089201,-0.12260195895700257,-0.0005823392827667438,0.1418855437306613
200,Vwa3b,-0.01258552877451469,-0.0711343271006318,-0.039003069152341384,0.12272292502748788
201,Gm37020,-0.0022498400503004187,-0.21196938985109573,-0.17813810628790822,0.39235733618930435
202,Cnga3,-0.0010347635585598834,-0.14212783898168552,-0.08689197262470007,0.23005457516494549
203,Inpp4a,-0.017475242895992435,-0.12458923555249524,0.1385790232525,0.2806435017009877
204,4930439A04Rik,-0.018612756794082613,-0.009745387990509792,0.009185097591451384,0.03754324237604379
205,Coa5,-0.015235873860169724,-0.16311128332715527,0.046117220638653374,0.22446437782597836
206,Unc50,0.006373555690119851,0.03412578840084368,0.031046226458686967,0.0715455705496505
207,Mgat4a,-0.032386975430868006,-0.10648609724233726,0.228706402241293,0.36757947491449827
208,2010300C02Rik,0.015418372655540268,-0.009499637609733045,-0.29294928909641704,0.31786729936169034
209,4930556I23Rik,0.011035507324359284,-0.0019341634067474318,-0.11295964843274446,0.12592931916385117
210,Tsga10,0.015165294580622117,-0.03862605245038585,0.09442731047803903,0.148218657509047
211,Gm26805,0.005002830330661727,-0.18202384559003437,-0.0740167297895456,0.2610434057102417
212,Lipt1,0.007072184957443597,-0.14761153754189404,-0.044729459151843225,0.19941318165118088
213,Mitd1,0.01368407785917457,0.03454775022546439,0.24481615461477704,0.293047982699416
214,Mrpl30,-0.01595997775163619,-0.07133770220821811,0.12405026472954599,0.21134794468940027
215,Lyg2,-0.008409026909400688,0.017109483973448813,0.034616866188377705,0.06013537707122721
216,Gm15457,-0.007235490125998634,0.02310575697308051,0.007711797144873075,0.038053044243952214
217,Lyg1,-0.007530058853934903,-0.04575488771665429,0.004033085647936441,0.05731803221852563
218,Txndc9,0.002011738502126561,-0.06005124296888331,0.18583578113091054,0.2478987626019204
219,Eif5b,-0.00917014072126025,-0.024438086478970448,0.21442376008676284,0.24803198728699355
220,Rev1,-0.03181205159301953,-0.12548317222655792,0.24311158406928826,0.40040680788886573
221,Gm37062,0.003906839475788516,0.004707055641209683,0.006577435537857076,0.015191330654855275
222,Gm5099,0.02716273019721453,-0.015311832227476176,0.04343449502974148,0.08590905745443218
223,Aff3,0.004170649536513969,0.04312097241681039,0.17306451815337534,0.2203561401066997
224,Gm16150,0.004341027939461454,-0.07827925535422785,-0.08475619187795842,0.16737647517164772
225,Gm16151,0.012147236654574184,0.012988121671619657,-0.0014761813221095146,0.026611539648303355
226,Gm16152,-0.021325967765009408,0.018130022110919304,0.028228176878862848,0.06768416675479157
227,Lonrf2,-0.01765232942356604,-0.17140995990328753,0.14808903845421992,0.3371513277810735
228,Chst10,0.004203020147177341,-0.060700724419258695,0.012350384659050384,0.07725412922548643
229,Gm37707,0.01952092816593146,0.006586213008028408,0.0031512433223564464,0.029258384496316313
230,Nms,-0.0003416922082494193,-0.08329011222320509,-0.04562198900522257,0.1292537934366771
231,Pdcl3,-0.011335484184076799,-0.07819363921062467,0.2542785741260328,0.34380769752073426
232,Gm37821,0.01070518986716169,0.08309812463537862,-0.06270715632086128,0.15651047082340158
233,Npas2,0.019655776723369708,0.06564827611367509,-0.29277411715963336,0.37807816999667815
234,Rpl31,-0.041597213885946775,-0.16256703005376966,0.21173325053312636,0.4158974944728428
235,Tbc1d8,0.006274918986018059,-0.04890494853870802,0.13147066972772806,0.18665053725245412
236,Cnot11,0.0101189160727747,-0.018778957859136396,-0.032810774370434365,0.06170864830234546
237,Gm15832,0.01149638842561189,-0.04066832190970171,0.045259744125064734,0.09742445446037834
238,Rnf149,-0.015953356464248728,-0.0962334824475652,0.1537373956726228,0.2659242345844367
239,Creg2,0.004684756588327242,-0.01824637806271417,0.1502366719709592,0.1731678066220006
240,D930019O06Rik,0.015395349228021887,0.1223293557778025,-0.08039768124666605,0.21812238625249045
241,Rfx8,0.016386996357917325,-0.08118092005654139,0.046613896754153415,0.14418181316861212
242,Gm3646,0.006518701078758207,0.00940907573021208,-0.013205502818010742,0.029133279626981028
243,1700066B17Rik,0.00443412707567623,-0.054865606683025384,0.0037606653287821585,0.06306039908748377
244,Map4k4,-0.007855996737738359,-0.061200867016175504,-0.020417263915507928,0.08947412766942178
245,Il1r2,-0.016290526374873594,-0.00215170226141793,0.09154397432834846,0.10998620296463998
246,Gm16894,-0.010882155158204529,-0.12699345164775472,0.10759695054967026,0.2454725573556295
247,Il1r1,0.03448211763246076,0.0024156303314305638,-0.008198939993845177,0.0450966879577365
248,Il1rl2,-0.01892434236446462,-0.0880194088208547,-0.08939033050410992,0.19633408168942923
249,Il1rl1,-0.013949455865125174,0.007360759044501971,-0.004649286665323277,0.025959501574950423
250,Il18r1,-0.004254154831136863,0.02189143010479045,-0.0018148119972779468,0.02796039693320526
251,Il18rap,-0.009543071339891872,0.024304763885999447,0.00044852042251141094,0.03429635564840273
252,Gm35801,-0.016706138116177504,-0.015781644774203525,-0.004909037425064609,0.03739682031544563
253,Slc9a4,0.006449549043426782,0.0024930445596812053,-0.014211934519255641,0.023154528122363627
254,Slc9a2,-0.002228700308388578,-0.09641924853101377,-0.0037606052698707713,0.10240855410927312
255,Gm37623,0.00027866603968255304,-0.04236653698200966,-0.007882477481196094,0.050527680502888306
256,Gm37915,0.021014345920273566,0.007239155326469243,0.061246111491646715,0.08949961273838952
257,Mfsd9,-0.00151547483869932,-0.017591146061984173,0.08036649494135312,0.09947311584203661
258,Tmem182,-0.0032555396315109906,0.02439663117294406,-0.06716097074182499,0.09481314154628004
259,4930448I06Rik,0.008216898293176492,0.03135335319600833,0.017692399223350214,0.05726265071253503
260,Gm28634,-0.0008342588500036023,0.010394334882816077,-0.027718689158458997,0.038947282891278676
261,Gm29260,0.015147564286505787,0.07487883030009004,-0.07646839584000287,0.1664947904265987
262,Gm9915,0.024750843241171605,0.08405799987661094,0.005500958654184695,0.11430980177196724
263,Gm29664,0.016207062976515058,0.04132893654414086,0.013399659926410313,0.07093565944706623
264,Gm28175,0.03695707591996436,0.2794812944273425,0.06555851887509909,0.38199688922240593
265,Gm28140,0.020040484403620072,0.06750165488041852,0.003928925182332669,0.09147106446637125
266,Pantr1,0.03784807606380421,0.3474523509105346,0.13421293345690496,0.5195133604312437
267,Gm20646,0.032915248603286984,0.33081188437370707,0.1262744454701473,0.4900015784471413
268,Pou3f3,0.03889862154247562,0.3474254658166022,0.13498571348424004,0.5213098008433179
269,Pantr2,0.02978986336987302,0.2645755835657659,0.029443506746330315,0.32380895368196927
270,Dalir,0.034340539563306224,0.2575720919157865,0.09463667901190817,0.38654931049100094
271,Mrps9,0.016902686547671297,-0.00817021111509105,0.10483806425839033,0.12991096192115267
272,Gpr45,-0.02434698145346164,-0.1796750775893786,0.15682845591279007,0.3608505149556303
273,Tgfbrap1,0.010302139592744685,-0.0498008958985013,0.12496706774201327,0.18507010323325926
274,Gm28782,0.009877732439951685,0.007326222385390164,-0.02373471434643146,0.04093866917177331
275,8430432A02Rik,-0.006742545566674731,-0.02837035254958424,0.03694536721293921,0.07205826532919818
276,AI597479,-0.018373868564095005,-0.1395922738526526,0.2080529614885313,0.3660191039052789
277,Fhl2,0.02196280093549708,0.20548600795915045,-0.06506396984112547,0.29251277873577297
278,Gm29040,0.0033728104212267383,-0.059466413004995014,-0.00951582076197132,0.07235504418819308
279,Nck2,0.005289739618346868,0.13956023201533974,-0.0638834263980997,0.2087333980317863
280,Ecrg4,0.009301076887483894,0.03805342428056935,0.014671202117970981,0.06202570328602423
281,Gm29155,0.022867934343081348,0.020338211080579763,-0.012316805494364482,0.05552295091802559
282,Gm29157,-0.005677225491107753,0.01863316170974569,0.006718100345145945,0.03102848754599939
283,Gm29156,0.01777773333258891,0.002272979646593389,0.02349384775021643,0.04354456072939873
284,Uxs1,-0.0026502059298249376,-0.04365887593079655,0.020174955346085023,0.06648403720670651
285,Tpp2,-0.0028893896369824364,-0.07815017057562651,0.2123691893175871,0.293408749530196
286,Mettl21c,0.029132213760034154,0.013379642205390998,0.09264217973536161,0.13515403570078677
287,Gm8251,0.0003701805643113289,0.020208086250995284,0.2623903186258489,0.2829685854411555
288,Tex30,0.017879712526253918,0.07249448684817981,0.19559091702284026,0.285965116397274
289,Poglut2,0.029933199269986117,-0.023406184518032096,0.1976701647086317,0.2510095484966499
290,Bivm,-0.0005666274730797665,-0.07197560427814101,0.20684076895920708,0.2793830007104279
291,Ercc5,-0.010282458421272185,-0.04322817916079656,0.16377116955897164,0.2172818071410404
292,Mettl21e,0.007520098420626214,0.0033553840879943886,0.007224209256978011,0.018099691765598613
293,Gm28893,-0.00857031426631937,0.010453576307525608,0.020053157639592777,0.03907704821343776
294,Gulp1,-0.020933079223481792,-0.09143343048528885,-0.00440445759713616,0.1167709673059068
295,4930521E06Rik,0.0036378385751826203,-0.029896236170481177,-0.020624566797250395,0.05415864154291419
296,Col3a1,-0.0002981012108377682,0.010875135892352731,-0.000981365934485977,0.012154603037676476
297,Col5a2,0.005240846904995403,-0.014491618058801196,-0.02891503870518315,0.04864750366897975
298,Wdr75,-0.021035246676644165,-0.10164667569293602,0.11550016280459725,0.23818208517417744
299,Gm5269,-0.0016862649378355185,-0.010648321177162162,0.013593613253231876,0.025928199368229557
300,Slc40a1,-0.0013071465448304027,0.04017226463125028,0.18216985178226752,0.2236492629583482
301,Dnah7b,0.01801150850003925,0.015975853001911792,0.2729604160019548,0.30694777750390584
302,Dnah7c,-0.009550830104222896,-0.048052401208567436,0.13383651906950786,0.19143975038229818
303,Slc39a10,0.010243729253236827,0.11989681337500137,0.10766448668514819,0.2378050293133864
304,Gm28151,0.009655664607724086,0.1243930577322329,0.026886724196441527,0.16093544653639852
